qseqid	hogid	overlap	family-score	subfamily-score	qseqlen	subfamily-medianseqlen
tr|A7EP90|A7EP90_SCLS1	HOG:D0429623	0.12903225806451613	0.05220789574652401	0.05220789574652401	63	295
tr|A7EP91|A7EP91_SCLS1	na	na	na	na	119	na
tr|A7EP92|A7EP92_SCLS1	HOG:D0436546	0.16176470588235295	0.05977963337050363	0.05977963337050363	69	1115
tr|A7EP93|A7EP93_SCLS1	HOG:D0431831	1.0	0.9997920261189246	0.9997920261189246	305	271
tr|A7EP94|A7EP94_SCLS1	HOG:D0422796.2a	1.0	0.9998725355318459	0.9998725355318459	560	607
tr|A7EP95|A7EP95_SCLS1	na	na	na	na	287	na
tr|A7EP96|A7EP96_SCLS1	na	na	na	na	88	na
tr|A7EP97|A7EP97_SCLS1	HOG:D0671668.2au.72c	1.0	0.9977307934495268	0.9977307934495268	892	871
tr|A7EP98|A7EP98_SCLS1	HOG:D0415773.1i	1.0	0.9999990901638347	0.9999990901638347	236	235
tr|A7EP99|A7EP99_SCLS1	HOG:D0393552.3g	0.6632860040567952	0.5961489723862222	0.11261022038136774	494	947
tr|A7EPA0|A7EPA0_SCLS1	HOG:D0672015.1a	0.8210526315789474	0.05419376983445176	0.05419376983445176	96	1091
tr|A7EPA1|A7EPA1_SCLS1	HOG:D0427729.2b	0.9401408450704225	0.2571957666257769	0.1272542683913134	569	1112
tr|A7EPA2|A7EPA2_SCLS1	na	na	na	na	215	na
tr|A7EPA3|A7EPA3_SCLS1	HOG:D0426488.1a	0.7931034482758621	0.06744816158776985	0.06744816158776985	117	1322
tr|A7EPA4|A7EPA4_SCLS1	na	na	na	na	72	na
tr|A7EPA5|A7EPA5_SCLS1	HOG:D0434108.3c	0.573170731707317	0.08942458701795561	0.08942458701795561	83	620
tr|A7EPA6|A7EPA6_SCLS1	na	na	na	na	97	na
tr|A7EPA7|A7EPA7_SCLS1	na	na	na	na	309	na
tr|A7EPA8|A7EPA8_SCLS1	HOG:D0429359	0.18181818181818182	0.07605649742243198	0.07605649742243198	45	483
tr|A7EPA9|A7EPA9_SCLS1	HOG:D0426148	1.0	0.998725911288935	0.998725911288935	349	349
tr|A7EPB0|A7EPB0_SCLS1	na	na	na	na	47	na
tr|A7EPB1|A7EPB1_SCLS1	HOG:D0426231	0.34782608695652173	0.05093173440207841	0.05093173440207841	116	1241
tr|A7EPB2|A7EPB2_SCLS1	HOG:D0679448.10ao.126a	0.1724137931034483	0.09425225167642329	0.09425225167642329	59	530
tr|A7EPB3|A7EPB3_SCLS1	HOG:D0418550	1.0	0.9980451451596672	0.9980451451596672	889	872
tr|A7EPB4|A7EPB4_SCLS1	HOG:D0681155.1a	0.2978723404255319	0.08987549931198224	0.08987549931198224	48	2530
tr|A7EPB5|A7EPB5_SCLS1	HOG:D0679398.5a.8b	1.0	0.9986624619988248	0.9986624619988248	248	247
tr|A7EPB6|A7EPB6_SCLS1	HOG:D0434099	1.0	0.9976628222153642	0.9976628222153642	377	364
tr|A7EPB7|A7EPB7_SCLS1	HOG:D0417452	0.9542168674698795	0.9959149888914899	0.9959149888914899	831	750
tr|A7EPB8|A7EPB8_SCLS1	na	na	na	na	659	na
tr|A7EPB9|A7EPB9_SCLS1	HOG:D0426558.2c.1b.2b.1c	1.0	0.9999928220530312	0.9999928220530312	303	302
tr|A7EPC0|A7EPC0_SCLS1	HOG:D0427729.2b	0.27586206896551724	0.14087695399822217	0.08819106473657454	523	1112
tr|A7EPC1|A7EPC1_SCLS1	HOG:D0679409.10cf.314b	0.9311377245508982	0.49989967249915535	0.4013001816526767	335	592
tr|A7EPC2|A7EPC2_SCLS1	HOG:D0385646	0.75	0.08747918123522688	0.021696359140712232	105	1055
tr|A7EPC3|A7EPC3_SCLS1	HOG:D0419026	0.5555555555555556	0.054686541270612406	0.015816921057511035	334	794
tr|A7EPC4|A7EPC4_SCLS1	HOG:D0419026.1a.1a	0.8923076923076924	0.19972794098456262	0.07683706445731425	66	660
tr|A7EPC5|A7EPC5_SCLS1	HOG:D0393552.3g	1.0	0.9999967064641567	0.9999967064641567	948	947
tr|A7EPC6|A7EPC6_SCLS1	HOG:D0420828.2b	1.0	0.9999989474774343	0.9999989474774343	258	1477
tr|A7EPC7|A7EPC7_SCLS1	HOG:D0690048	0.323943661971831	0.05664863372702761	0.05664863372702761	72	1147
tr|A7EPC8|A7EPC8_SCLS1	HOG:D0393552.3b	1.0	0.9999941213314877	0.9999941213314877	976	975
tr|A7EPC9|A7EPC9_SCLS1	na	na	na	na	192	na
tr|A7EPD0|A7EPD0_SCLS1	HOG:D0429657.1b.1b	0.48484848484848486	0.1451567499118081	0.05438105407861292	67	290
tr|A7EPD1|A7EPD1_SCLS1	HOG:D0428226	1.0	0.9998156338291295	0.9998156338291295	583	537
tr|A7EPD2|A7EPD2_SCLS1	HOG:D0426638.1a	0.967706013363029	0.9993184244082094	0.9993184244082094	899	935
tr|A7EPD3|A7EPD3_SCLS1	na	na	na	na	132	na
tr|A7EPD4|A7EPD4_SCLS1	na	na	na	na	193	na
tr|A7EPD5|A7EPD5_SCLS1	HOG:D0431140	1.0	0.9990183995767288	0.9990183995767288	552	575
tr|A7EPD6|A7EPD6_SCLS1	HOG:D0428568	1.0	0.99842761008414	0.99842761008414	564	596
tr|A7EPD7|A7EPD7_SCLS1	HOG:D0417062	0.7237635705669482	0.09078606647878987	0.09078606647878987	830	704
tr|A7EPD8|A7EPD8_SCLS1	HOG:D0429608	1.0	0.99979557591738	0.99979557591738	107	105
tr|A7EPD9|A7EPD9_SCLS1	HOG:D0679359.5b.8c	1.0	0.9991268082324922	0.9991268082324922	262	265
tr|A7EPE0|A7EPE0_SCLS1	HOG:D0900254.8a.27d.5b.14b	1.0	0.999827625642397	0.999827625642397	281	306
tr|A7EPE1|A7EPE1_SCLS1	HOG:D0436290	1.0	0.9983127972060212	0.9983127972060212	652	562
tr|A7EPE2|A7EPE2_SCLS1	HOG:D0900592.1b.1a	1.0	0.9997888915188621	0.9997888915188621	371	365
tr|A7EPE3|A7EPE3_SCLS1	na	na	na	na	110	na
tr|A7EPE4|A7EPE4_SCLS1	na	na	na	na	115	na
tr|A7EPE5|A7EPE5_SCLS1	na	na	na	na	66	na
tr|A7EPE6|A7EPE6_SCLS1	HOG:D0680383.8al.114b	1.0	0.9996438153121883	0.9996438153121883	270	253
tr|A7EPE7|A7EPE7_SCLS1	HOG:D0687673.3c.4c	0.9862778730703259	0.9985205287562795	0.9985205287562795	584	578
tr|A7EPE8|A7EPE8_SCLS1	na	na	na	na	53	na
tr|A7EPE9|A7EPE9_SCLS1	HOG:D0416954	0.43402328589909445	0.060393682831099756	0.019067069373998845	1547	2071
tr|A7EPF0|A7EPF0_SCLS1	HOG:D0419424	0.6838905775075987	0.08299150196333256	0.006683033666031629	330	361
tr|A7EPF1|A7EPF1_SCLS1	HOG:D0681005.10a	0.2345679012345679	0.06311762804546141	0.06311762804546141	82	590
tr|A7EPF2|A7EPF2_SCLS1	HOG:D0416541	0.8469387755102041	0.07257099650971865	0.0037015757221077073	295	507
tr|A7EPF3|A7EPF3_SCLS1	HOG:D0681004	1.0	0.9937815025431448	0.9937815025431448	1806	1896
tr|A7EPF4|A7EPF4_SCLS1	HOG:D0426484	0.9875311720698254	0.9960973260132047	0.9960973260132047	803	1014
tr|A7EPF5|A7EPF5_SCLS1	na	na	na	na	300	na
tr|A7EPF6|A7EPF6_SCLS1	na	na	na	na	145	na
tr|A7EPF7|A7EPF7_SCLS1	HOG:D0426337.1b.2a	1.0	0.9999866681288345	0.9999866681288345	151	150
tr|A7EPF8|A7EPF8_SCLS1	HOG:D0428301	1.0	0.9993318414240262	0.9993318414240262	448	409
tr|A7EPF9|A7EPF9_SCLS1	HOG:D0415596	0.1267605633802817	0.05981338384516016	0.030679836079996692	72	951
tr|A7EPG0|A7EPG0_SCLS1	na	na	na	na	112	na
tr|A7EPG1|A7EPG1_SCLS1	HOG:D0679448.10cc.161d.166a.161b	1.0	0.9997029048526033	0.9997029048526033	590	517
tr|A7EPG2|A7EPG2_SCLS1	na	na	na	na	95	na
tr|A7EPG3|A7EPG3_SCLS1	HOG:D0417411.1a	0.9956427015250545	0.9998325527037413	0.9998325527037413	919	783
tr|A7EPG4|A7EPG4_SCLS1	na	na	na	na	220	na
tr|A7EPG5|A7EPG5_SCLS1	na	na	na	na	66	na
tr|A7EPG6|A7EPG6_SCLS1	na	na	na	na	155	na
tr|A7EPG7|A7EPG7_SCLS1	HOG:D0680114.5c	0.9966887417218543	0.6449824897235258	0.6449824897235258	303	568
tr|A7EPG8|A7EPG8_SCLS1	HOG:D0426105	0.6545454545454545	0.49966520342372234	0.49966520342372234	56	120
tr|A7EPG9|A7EPG9_SCLS1	HOG:D0426109	1.0	0.99833365391479	0.99833365391479	489	503
tr|A7EPH0|A7EPH0_SCLS1	HOG:D0689106.3a	1.0	0.9967644966447704	0.9967644966447704	534	528
tr|A7EPH1|A7EPH1_SCLS1	na	na	na	na	1730	na
tr|A7EPH2|A7EPH2_SCLS1	na	na	na	na	285	na
tr|A7EPH3|A7EPH3_SCLS1	HOG:D0422282	1.0	0.9998798302646424	0.9998798302646424	301	302
tr|A7EPH4|A7EPH4_SCLS1	na	na	na	na	89	na
tr|A7EPH5|A7EPH5_SCLS1	na	na	na	na	343	na
tr|A7EPH6|A7EPH6_SCLS1	HOG:D0426104	1.0	0.9979633794279587	0.9979633794279587	721	735
tr|A7EPH7|A7EPH7_SCLS1	HOG:D0679329.10sy.2554c.1926a	1.0	0.999760263940682	0.999760263940682	329	331
tr|A7EPH8|A7EPH8_SCLS1	HOG:D0426747	0.7083333333333334	0.06685650972496103	0.06685650972496103	49	1407
tr|A7EPH9|A7EPH9_SCLS1	na	na	na	na	349	na
tr|A7EPI0|A7EPI0_SCLS1	HOG:D0420084.3d	1.0	0.9999757473380024	0.9999757473380024	267	265
tr|A7EPI1|A7EPI1_SCLS1	na	na	na	na	83	na
tr|A7EPI2|A7EPI2_SCLS1	HOG:D0420185.2a	1.0	0.9999718391080303	0.9999718391080303	279	286
tr|A7EPI3|A7EPI3_SCLS1	na	na	na	na	254	na
tr|A7EPI4|A7EPI4_SCLS1	na	na	na	na	85	na
tr|A7EPI5|A7EPI5_SCLS1	HOG:D0671116.5aih	0.49169435215946844	0.08307016286105905	0.003689404213508324	302	694
tr|A7EPI6|A7EPI6_SCLS1	na	na	na	na	637	na
tr|A7EPI7|A7EPI7_SCLS1	HOG:D0685936	0.17857142857142858	0.057783976027236485	0.057783976027236485	57	445
tr|A7EPI8|A7EPI8_SCLS1	na	na	na	na	72	na
tr|A7EPI9|A7EPI9_SCLS1	HOG:D0435979.1a.2a	1.0	0.9999717027784811	0.9999717027784811	417	517
tr|A7EPJ0|A7EPJ0_SCLS1	HOG:D0394108.1a	0.9743589743589743	0.39720649926104196	0.19998935530436784	79	322
tr|A7EPJ1|A7EPJ1_SCLS1	HOG:D0432879.1b.2b	1.0	0.9999702640112189	0.9999702640112189	215	214
tr|A7EPJ2|A7EPJ2_SCLS1	na	na	na	na	162	na
tr|A7EPJ3|A7EPJ3_SCLS1	HOG:D0428288	1.0	0.9993872374185726	0.9993872374185726	374	389
tr|A7EPJ4|A7EPJ4_SCLS1	HOG:D0682517.6j	1.0	0.9996441760734145	0.9996441760734145	106	105
tr|A7EPJ5|A7EPJ5_SCLS1	HOG:D0417175	1.0	0.998344509800457	0.998344509800457	298	375
tr|A7EPJ6|A7EPJ6_SCLS1	HOG:D0679967	1.0	0.9997339123216994	0.9997339123216994	203	202
tr|A7EPJ7|A7EPJ7_SCLS1	HOG:D0679477.8ag.106e	1.0	0.9984969814350835	0.9984969814350835	592	579
tr|A7EPJ8|A7EPJ8_SCLS1	HOG:D0426113	1.0	0.991553223622695	0.991553223622695	1521	1513
tr|A7EPJ9|A7EPJ9_SCLS1	HOG:D0391417.2b	0.2	0.06658888750637838	0.06658888750637838	36	1174
tr|A7EPK0|A7EPK0_SCLS1	HOG:D0684619.3d	0.16981132075471697	0.08240447336597563	0.08240447336597563	54	480
tr|A7EPK1|A7EPK1_SCLS1	na	na	na	na	103	na
tr|A7EPK2|A7EPK2_SCLS1	HOG:D0426800	1.0	0.9979803806151989	0.9979803806151989	268	286
tr|A7EPK3|A7EPK3_SCLS1	na	na	na	na	107	na
tr|A7EPK4|A7EPK4_SCLS1	HOG:D0430529	0.1951219512195122	0.08214358940786133	0.08214358940786133	42	565
tr|A7EPK5|A7EPK5_SCLS1	HOG:D0679408.6b.5a.11a	0.12698412698412698	0.05113231850581524	0.05113231850581524	64	367
tr|A7EPK6|A7EPK6_SCLS1	HOG:D0689883.2b.2b	0.6491228070175439	0.0928855869390718	0.0928855869390718	58	869
tr|A7EPK7|A7EPK7_SCLS1	HOG:D0416183	1.0	0.999009789215905	0.999009789215905	549	620
tr|A7EPK8|A7EPK8_SCLS1	HOG:D0900927.3a.3a	1.0	0.9993830575042759	0.9993830575042759	540	590
tr|A7EPK9|A7EPK9_SCLS1	na	na	na	na	197	na
tr|A7EPL0|A7EPL0_SCLS1	na	na	na	na	331	na
tr|A7EPL1|A7EPL1_SCLS1	na	na	na	na	446	na
tr|A7EPL2|A7EPL2_SCLS1	na	na	na	na	339	na
tr|A7EPL3|A7EPL3_SCLS1	HOG:D0676934	1.0	0.999617759517383	0.999617759517383	216	235
tr|A7EPL4|A7EPL4_SCLS1	na	na	na	na	219	na
tr|A7EPL5|A7EPL5_SCLS1	na	na	na	na	377	na
tr|A7EPL6|A7EPL6_SCLS1	HOG:D0393105.2b	1.0	0.9999460923981746	0.9999460923981746	655	628
tr|A7EPL7|A7EPL7_SCLS1	HOG:D0433020.6a	1.0	0.9999349667883134	0.9999349667883134	551	547
tr|A7EPL8|A7EPL8_SCLS1	HOG:D0681148.8h.25b	1.0	0.9992572380285418	0.9992572380285418	522	497
tr|A7EPL9|A7EPL9_SCLS1	HOG:D0679783.6q	1.0	0.9996432083880895	0.9996432083880895	670	667
tr|A7EPM2|A7EPM2_SCLS1	na	na	na	na	181	na
tr|A7EPM3|A7EPM3_SCLS1	HOG:D0417682	0.8518057285180572	0.09183028237219575	0.006454277432114266	804	834
tr|A7EPM4|A7EPM4_SCLS1	HOG:D0419685.3b	1.0	0.9999384794078128	0.9999384794078128	466	465
tr|A7EPM5|A7EPM5_SCLS1	na	na	na	na	144	na
tr|A7EPM6|A7EPM6_SCLS1	na	na	na	na	256	na
tr|A7EPM7|A7EPM7_SCLS1	HOG:D0909620.1be	0.8007312614259597	0.10108828751222713	0.046633854457489465	548	581
tr|A7EPM8|A7EPM8_SCLS1	HOG:D0671116.5aih	0.68	0.06532535702002253	0.04538715107054196	51	694
tr|A7EPM9|A7EPM9_SCLS1	HOG:D0428063	1.0	0.9997532165773684	0.9997532165773684	662	666
tr|A7EPN0|A7EPN0_SCLS1	na	na	na	na	129	na
tr|A7EPN1|A7EPN1_SCLS1	HOG:D0429827	1.0	0.9997615489592754	0.9997615489592754	476	466
tr|A7EPN2|A7EPN2_SCLS1	HOG:D0388902	0.65625	0.0505898207661756	0.017534693354147757	65	432
tr|A7EPN3|A7EPN3_SCLS1	HOG:D0433108.2d	1.0	0.9996744206550507	0.9996744206550507	327	443
tr|A7EPN4|A7EPN4_SCLS1	HOG:D0429660.1a	1.0	0.9985945738469292	0.9985945738469292	292	355
tr|A7EPN5|A7EPN5_SCLS1	HOG:D0415375	1.0	0.9997891186263594	0.9997891186263594	156	166
tr|A7EPN6|A7EPN6_SCLS1	na	na	na	na	158	na
tr|A7EPN7|A7EPN7_SCLS1	na	na	na	na	348	na
tr|A7EPN8|A7EPN8_SCLS1	HOG:D0671118.5av.53d.53a.31c	0.9435364041604755	0.998940887219683	0.998940887219683	1347	1343
tr|A7EPN9|A7EPN9_SCLS1	HOG:D0686340.12a.3a	1.0	0.9985038335567772	0.9985038335567772	769	728
tr|A7EPP0|A7EPP0_SCLS1	na	na	na	na	300	na
tr|A7EPP1|A7EPP1_SCLS1	na	na	na	na	195	na
tr|A7EPP2|A7EPP2_SCLS1	HOG:D0907127.1a.5d.5a	0.5894538606403014	0.21575483589745406	0.004826499183038547	532	413
tr|A7EPP3|A7EPP3_SCLS1	HOG:D0427074	1.0	0.9983760144828309	0.9983760144828309	384	419
tr|A7EPP4|A7EPP4_SCLS1	na	na	na	na	829	na
tr|A7EPP5|A7EPP5_SCLS1	HOG:D0901902.1c.5a	1.0	0.999964769211759	0.999964769211759	331	330
tr|A7EPP6|A7EPP6_SCLS1	HOG:D0679329.10dyv	0.8295964125560538	0.9993902383407591	0.9993902383407591	224	184
tr|A7EPP7|A7EPP7_SCLS1	na	na	na	na	147	na
tr|A7EPP8|A7EPP8_SCLS1	na	na	na	na	102	na
tr|A7EPP9|A7EPP9_SCLS1	na	na	na	na	160	na
tr|A7EPQ0|A7EPQ0_SCLS1	na	na	na	na	119	na
tr|A7EPQ1|A7EPQ1_SCLS1	HOG:D0417308	1.0	0.9947418904387944	0.9947418904387944	881	804
tr|A7EPQ2|A7EPQ2_SCLS1	na	na	na	na	517	na
tr|A7EPQ3|A7EPQ3_SCLS1	HOG:D0680607.3a	1.0	0.9973217739252488	0.9973217739252488	691	698
tr|A7EPQ4|A7EPQ4_SCLS1	HOG:D0415373.1a	1.0	0.9999475995027134	0.9999475995027134	464	486
tr|A7EPQ5|A7EPQ5_SCLS1	HOG:D0423153	1.0	0.9990799709835249	0.9990799709835249	300	293
tr|A7EPQ6|A7EPQ6_SCLS1	HOG:D0681158.2a.2b	1.0	0.9991340301596339	0.9991340301596339	821	832
tr|A7EPQ7|A7EPQ7_SCLS1	HOG:D0680046.3b.6b	1.0	0.9992412921819067	0.9992412921819067	287	287
tr|A7EPQ8|A7EPQ8_SCLS1	HOG:D0393502	1.0	0.9999684563624603	0.9999684563624603	166	163
tr|A7EPQ9|A7EPQ9_SCLS1	HOG:D0428011	1.0	0.998772707291315	0.998772707291315	599	566
tr|A7EPR0|A7EPR0_SCLS1	na	na	na	na	430	na
tr|A7EPR1|A7EPR1_SCLS1	HOG:D0426487	0.998705501618123	0.9897534035001779	0.9897534035001779	1546	1508
tr|A7EPR2|A7EPR2_SCLS1	HOG:D0679329.10ejn	0.14545454545454545	0.05681037225711478	0.05681037225711478	56	1940
tr|A7EPR3|A7EPR3_SCLS1	HOG:D0900301.1a.3c	1.0	0.9984461439545217	0.9984461439545217	516	497
tr|A7EPR4|A7EPR4_SCLS1	HOG:D0426880	1.0	0.9978200408210437	0.9978200408210437	644	724
tr|A7EPR5|A7EPR5_SCLS1	na	na	na	na	89	na
tr|A7EPR6|A7EPR6_SCLS1	na	na	na	na	95	na
tr|A7EPR7|A7EPR7_SCLS1	HOG:D0683252.2a.5a	1.0	0.9982677544368832	0.9982677544368832	341	362
tr|A7EPR8|A7EPR8_SCLS1	HOG:D0420085.3a	1.0	0.999942213750369	0.999942213750369	139	142
tr|A7EPR9|A7EPR9_SCLS1	HOG:D0429802	1.0	0.9999200624460337	0.9999200624460337	63	74
tr|A7EPS0|A7EPS0_SCLS1	HOG:D0680383.8r.72b	1.0	0.9993884725896729	0.9993884725896729	260	260
tr|A7EPS1|A7EPS1_SCLS1	HOG:D0900509.2ak.42bl.183a	1.0	0.999787522289943	0.999787522289943	190	189
tr|A7EPS2|A7EPS2_SCLS1	HOG:D0679751.7c	1.0	0.9971496091274497	0.9971496091274497	758	752
tr|A7EPS3|A7EPS3_SCLS1	na	na	na	na	435	na
tr|A7EPS4|A7EPS4_SCLS1	HOG:D0418115.2c	1.0	0.9999752467082121	0.9999752467082121	491	490
tr|A7EPS5|A7EPS5_SCLS1	HOG:D0679596.8z	0.5056179775280899	0.05716430143780037	0.05716430143780037	90	1249
tr|A7EPS6|A7EPS6_SCLS1	HOG:D0671466.2g.10a	1.0	0.9992478864349853	0.9992478864349853	347	361
tr|A7EPS7|A7EPS7_SCLS1	HOG:D0430250	0.19298245614035087	0.09086436251700082	0.039344308832120096	58	446
tr|A7EPS8|A7EPS8_SCLS1	HOG:D0415773.1d	1.0	0.9999988081483782	0.9999988081483782	243	242
tr|A7EPS9|A7EPS9_SCLS1	HOG:D0429745	1.0	0.9990876871897675	0.9990876871897675	283	319
sp|A7EPT0|EFG1P_SCLS1	HOG:D0417185.1b	1.0	0.999891856889167	0.999891856889167	306	296
tr|A7EPT1|A7EPT1_SCLS1	HOG:D0429225	1.0	0.995748958183662	0.995748958183662	1061	989
tr|A7EPT2|A7EPT2_SCLS1	HOG:D0431507.1a.1a	1.0	0.9997142858373447	0.9997142858373447	1110	1084
tr|A7EPT3|A7EPT3_SCLS1	HOG:D0385624.5b	0.8297872340425532	0.07142223736497015	0.07142223736497015	48	302
tr|A7EPT4|A7EPT4_SCLS1	na	na	na	na	87	na
sp|A7EPT5|XPOT_SCLS1	HOG:D0681199	1.0	0.9957865023512865	0.9957865023512865	1024	1028
tr|A7EPT6|A7EPT6_SCLS1	HOG:D0679752.10i.74b.44b	1.0	0.9969424660998449	0.9969424660998449	696	687
tr|A7EPT7|A7EPT7_SCLS1	HOG:D0428641	0.20408163265306123	0.08467310414203053	0.046203645504803104	50	3202
tr|A7EPT8|A7EPT8_SCLS1	na	na	na	na	105	na
tr|A7EPT9|A7EPT9_SCLS1	HOG:D0909572.1b	0.2835820895522388	0.07666266377269378	0.017064237350318666	68	867
tr|A7EPU0|A7EPU0_SCLS1	HOG:D0681018.7a	1.0	0.9976089798317699	0.9976089798317699	560	579
tr|A7EPU1|A7EPU1_SCLS1	HOG:D0697360	1.0	0.9984882401198609	0.9984882401198609	393	407
tr|A7EPU2|A7EPU2_SCLS1	HOG:D0679373.10f	1.0	0.9990534240595862	0.9990534240595862	369	387
tr|A7EPU3|A7EPU3_SCLS1	HOG:D0426110	1.0	0.9913135242471721	0.9913135242471721	2057	2092
tr|A7EPU4|A7EPU4_SCLS1	HOG:D0436064.1a	1.0	0.9985654402855038	0.9985654402855038	410	339
tr|A7EPU5|A7EPU5_SCLS1	HOG:D0417534	1.0	0.9975598108448174	0.9975598108448174	395	404
tr|A7EPU6|A7EPU6_SCLS1	HOG:D0697347.1b.2a	0.9908256880733946	0.9979685185529448	0.9979685185529448	328	312
tr|A7EPU7|A7EPU7_SCLS1	HOG:D0427968.1a.1a	0.8414376321353065	0.27683981439300936	0.11401135750161001	474	587
tr|A7EPU8|A7EPU8_SCLS1	HOG:D0427968.1a.1a	0.7945205479452054	0.34576786217972294	0.23331799506675283	147	587
tr|A7EPU9|A7EPU9_SCLS1	HOG:D0427918	0.6318537859007833	0.17292068486261766	0.17292068486261766	384	348
tr|A7EPV0|A7EPV0_SCLS1	HOG:D0417097	1.0	0.9975053829542816	0.9975053829542816	454	453
tr|A7EPV1|A7EPV1_SCLS1	na	na	na	na	244	na
tr|A7EPV2|A7EPV2_SCLS1	HOG:D0417079	0.3285024154589372	0.11023427534852544	0.11023427534852544	208	164
tr|A7EPV3|A7EPV3_SCLS1	na	na	na	na	128	na
tr|A7EPV4|A7EPV4_SCLS1	HOG:D0355696	0.16363636363636364	0.07924638264065358	0.07924638264065358	56	955
tr|A7EPV5|A7EPV5_SCLS1	na	na	na	na	130	na
tr|A7EPV6|A7EPV6_SCLS1	HOG:D0426951.2b.2a	1.0	0.9999457477491868	0.9999457477491868	626	535
tr|A7EPV7|A7EPV7_SCLS1	HOG:D0429927	1.0	0.9996978111570021	0.9996978111570021	148	145
tr|A7EPV8|A7EPV8_SCLS1	HOG:D0435027	1.0	0.9994799360523854	0.9994799360523854	168	202
tr|A7EPV9|A7EPV9_SCLS1	HOG:D0427948	1.0	0.9984688082360064	0.9984688082360064	482	504
tr|A7EPW0|A7EPW0_SCLS1	HOG:D0416529	0.6545454545454545	0.9996435478751793	0.9996435478751793	606	506
tr|A7EPW1|A7EPW1_SCLS1	HOG:D0426185	0.9122807017543859	0.22044434723118536	0.22044434723118536	172	702
tr|A7EPW2|A7EPW2_SCLS1	HOG:D0393562.3l	1.0	0.5273864876233372	0.07692279800642815	133	542
tr|A7EPW3|A7EPW3_SCLS1	HOG:D0427986	0.6044776119402985	0.49563999347992976	0.49563999347992976	135	193
tr|A7EPW4|A7EPW4_SCLS1	HOG:D0680686.9d.29b.16a	1.0	0.9973734736481971	0.9973734736481971	628	557
tr|A7EPW5|A7EPW5_SCLS1	HOG:D0679448.10be.145g.150a	1.0	0.9999531368789186	0.9999531368789186	565	569
tr|A7EPW6|A7EPW6_SCLS1	na	na	na	na	97	na
tr|A7EPW7|A7EPW7_SCLS1	na	na	na	na	97	na
tr|A7EPW8|A7EPW8_SCLS1	na	na	na	na	310	na
tr|A7EPW9|A7EPW9_SCLS1	HOG:D0417418	0.18867924528301888	0.07891582430134443	0.07891582430134443	54	962
tr|A7EPX0|A7EPX0_SCLS1	HOG:D0683644	0.12903225806451613	0.05230014614584106	0.05230014614584106	63	429
tr|A7EPX1|A7EPX1_SCLS1	HOG:D0417527.4d	0.9955223880597015	0.9996877239281574	0.9996877239281574	671	643
tr|A7EPX2|A7EPX2_SCLS1	HOG:D0671635.1b	1.0	0.9989723401538677	0.9989723401538677	557	551
tr|A7EPX3|A7EPX3_SCLS1	HOG:D0679842.9l.41b	1.0	0.9974031752443574	0.9974031752443574	861	836
tr|A7EPX4|A7EPX4_SCLS1	HOG:D0690047.2a	1.0	0.9995414636255501	0.9995414636255501	867	894
tr|A7EPX5|A7EPX5_SCLS1	HOG:D0393562.3j	0.9528985507246377	0.6123063849789699	0.1463389192164146	277	546
tr|A7EPX6|A7EPX6_SCLS1	HOG:D0356763	0.14814814814814814	0.06099910402839675	0.06099910402839675	55	453
tr|A7EPX7|A7EPX7_SCLS1	HOG:D0416043	0.8444444444444444	0.9985471021600925	0.9985471021600925	91	91
tr|A7EPX8|A7EPX8_SCLS1	na	na	na	na	150	na
tr|A7EPX9|A7EPX9_SCLS1	HOG:D0683325.4a.9b	0.14814814814814814	0.06109728034465083	0.06109728034465083	55	389
tr|A7EPY0|A7EPY0_SCLS1	HOG:D0417528.2b	1.0	0.9999725020592333	0.9999725020592333	399	345
tr|A7EPY1|A7EPY1_SCLS1	HOG:D0426730	1.0	0.9972916844210405	0.9972916844210405	404	540
tr|A7EPY2|A7EPY2_SCLS1	na	na	na	na	224	na
tr|A7EPY3|A7EPY3_SCLS1	na	na	na	na	266	na
tr|A7EPY4|A7EPY4_SCLS1	HOG:D0393562.3bh	1.0	0.9999961659358738	0.9999961659358738	551	550
tr|A7EPY5|A7EPY5_SCLS1	na	na	na	na	232	na
tr|A7EPY6|A7EPY6_SCLS1	HOG:D0678375.1b.1d	0.5423728813559322	0.3518294659196023	0.3518294659196023	60	176
tr|A7EPY7|A7EPY7_SCLS1	HOG:D0671325.5a	1.0	0.9985900055018769	0.9985900055018769	565	574
tr|A7EPY8|A7EPY8_SCLS1	HOG:D0426339.1b	1.0	0.999783238800649	0.999783238800649	190	179
tr|A7EPY9|A7EPY9_SCLS1	HOG:D0393537	0.16	0.06664311012261771	0.06664311012261771	51	199
tr|A7EPZ0|A7EPZ0_SCLS1	HOG:D0680173.11a	1.0	0.9972282251801656	0.9972282251801656	818	747
tr|A7EPZ1|A7EPZ1_SCLS1	HOG:D0385663	0.7619047619047619	0.07712309940532205	0.007983258502775559	421	341
tr|A7EPZ2|A7EPZ2_SCLS1	HOG:D0900515.1b.10m	1.0	0.9991334490554081	0.9991334490554081	700	702
tr|A7EPZ3|A7EPZ3_SCLS1	HOG:D0427365.2b.3b	0.25806451612903225	0.11536222224017131	0.11536222224017131	32	345
tr|A7EPZ4|A7EPZ4_SCLS1	HOG:D0692454.1b.1a	0.9322250639386189	0.9977316699593954	0.9977316699593954	783	802
tr|A7EPZ5|A7EPZ5_SCLS1	na	na	na	na	227	na
